fname,true_pairwise_het,true_num_seg,true_pi_w,true_pi_b,true_pi_t,true_hudson_fst,true_nei_fst,pool_size,read_depth,seq_error,num_sites
1000_10_0.0_9_const_2_pop_t_div_1.0.txt,,,0.0019509949552499154,0.002940727645,0.002445861300125,0.33656047387893506,0.20232804895755688,1000.0,10.0,0.0,1000000.0
1000_10_1e-05_0_stat_1_pop_alpha_0.1.txt,0.10407520841550764,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.15477236991700877,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_stat_1_pop_alpha_0.25.txt,0.1904253565516111,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_stat_1_pop_alpha_0.32500000000000007.txt,0.2154142344153778,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_stat_1_pop_alpha_0.4.txt,0.23413661040022965,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_stat_2_pop_beta_0.1.txt,,,0.0638323571486533,0.10812947373510334,0.08598091544187828,0.4096673650236156,0.2575985400876203,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_0_stat_2_pop_beta_0.325.txt,,,0.07585761541954389,0.10932785734950706,0.09259273638452546,0.30614559492337917,0.18073902574261133,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_0_stat_2_pop_beta_0.55.txt,,,0.07402221057712882,0.09413428566556634,0.08407824812134759,0.21365302712223555,0.11960331915699761,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_0_stat_2_pop_beta_0.775.txt,,,0.07812794208542954,0.0953096839154039,0.0867188130004167,0.18027278156986365,0.09906582686903101,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_0_stat_2_pop_beta_1.0.txt,,,0.08680354613674357,0.10661195032619654,0.09670774823147008,0.1857990978389003,0.10241373908345781,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_0_const_1_pop_theta_0.0001.txt,0.00020785468234999998,15151.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_const_1_pop_theta_0.000325.txt,0.0006620498682,48142.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_const_1_pop_theta_0.00055.txt,0.0011575174178,83561.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_const_1_pop_theta_0.0007750000000000001.txt,0.0014410108193500001,112855.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_const_1_pop_theta_0.001.txt,0.0019529754919,145219.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_exp_growth_1_pop_theta_0.0001.txt,0.00013179782160000001,163223.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_exp_growth_1_pop_theta_0.000325.txt,0.00044226276525000005,520560.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_exp_growth_1_pop_theta_0.00055.txt,0.0007365133411,864804.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010283424063999994,1195341.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_exp_growth_1_pop_theta_0.001.txt,0.0013332554627000003,1519481.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_0_const_2_pop_t_div_0.0.txt,,,0.0017969639747499482,0.0017980007500000002,0.0017974823623749998,0.0005766267061078368,0.00028839650163053936,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_const_2_pop_t_div_0.25.txt,,,0.0020488735572499165,0.0023273975295,0.002188135543375,0.11967185180862483,0.06364413143725295,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_const_2_pop_t_div_0.5.txt,,,0.002064967224749928,0.002560849982,0.0023129086033750004,0.1936399089113343,0.10719895211737981,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_const_2_pop_t_div_0.75.txt,,,0.00202826010899995,0.0029420809299999994,0.0024851705195,0.310603563512459,0.18385475238615706,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_0_const_2_pop_t_div_1.0.txt,,,0.001967845951249923,0.002968254363,0.0024680501571250004,0.33703594416314403,0.2026718154130865,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_stat_1_pop_alpha_0.1.txt,0.10401941698145363,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15519557602859546,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_stat_1_pop_alpha_0.25.txt,0.19050866612208606,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_stat_1_pop_alpha_0.32500000000000007.txt,0.21588043608447044,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_stat_1_pop_alpha_0.4.txt,0.2340082514929037,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_stat_2_pop_beta_0.1.txt,,,0.06110156197750814,0.10523851556821648,0.0831700387728623,0.41939924135568407,0.26534166775638107,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_1_stat_2_pop_beta_0.325.txt,,,0.07538384211617825,0.11289666587027901,0.09414025399322865,0.3322757449471882,0.199239019244621,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_1_stat_2_pop_beta_0.55.txt,,,0.08487489280175356,0.11068744240614643,0.09778116760395006,0.2332021505174783,0.13199141632744346,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_1_stat_2_pop_beta_0.775.txt,,,0.07950354599943145,0.09814262132304152,0.08882308366123647,0.1899182543969209,0.10492247372708793,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_1_stat_2_pop_beta_1.0.txt,,,0.08658644261465057,0.10335258693095642,0.09496951477280348,0.16222278333009985,0.0882711907943072,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_1_const_1_pop_theta_0.0001.txt,0.0001895608375,14794.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_const_1_pop_theta_0.000325.txt,0.00063420252085,48159.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_const_1_pop_theta_0.00055.txt,0.0010856314513500002,80117.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_const_1_pop_theta_0.0007750000000000001.txt,0.00158430269795,117711.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_const_1_pop_theta_0.001.txt,0.0019313932268500002,145276.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_exp_growth_1_pop_theta_0.0001.txt,0.0001367422005,163331.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_exp_growth_1_pop_theta_0.000325.txt,0.00044063043275,517539.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_exp_growth_1_pop_theta_0.00055.txt,0.0007345843197500001,867831.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.00104480680025,1200633.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_exp_growth_1_pop_theta_0.001.txt,0.0013481138372000005,1517519.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_1_const_2_pop_t_div_0.0.txt,,,0.001803973987249938,0.0018046229345,0.0018042984608749998,0.00035960268356106137,0.00017983367613385627,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_const_2_pop_t_div_0.25.txt,,,0.002006220453749912,0.002267446547,0.002136833500375,0.11520716710861806,0.061124578308120917,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_const_2_pop_t_div_0.5.txt,,,0.0020892442089999073,0.00261217962,0.0023507119145,0.20019121464552764,0.11122915738303364,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_const_2_pop_t_div_0.75.txt,,,0.001688254971499947,0.002478205419,0.0020832301952500003,0.3187590671231814,0.1895974936666343,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_1_const_2_pop_t_div_1.0.txt,,,0.001976616539999941,0.0028024235325,0.00238952003625,0.294676012716525,0.17279767065609133,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_stat_1_pop_alpha_0.1.txt,0.10420523650385125,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.1548670982094287,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_stat_1_pop_alpha_0.25.txt,0.1902249220527673,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_stat_1_pop_alpha_0.32500000000000007.txt,0.2159210407878357,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_stat_1_pop_alpha_0.4.txt,0.23395192303955473,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_stat_2_pop_beta_0.1.txt,,,0.062173846040636416,0.10474262787004862,0.0834582369553425,0.4064131547494317,0.25503044026792837,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_2_stat_2_pop_beta_0.325.txt,,,0.06820933885351381,0.09666504804338041,0.08243719344844713,0.29437433452778633,0.17259023505974697,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_2_stat_2_pop_beta_0.55.txt,,,0.07735003095161849,0.10217561493123592,0.08976282294142726,0.24296975355934994,0.13828433178743121,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_2_stat_2_pop_beta_0.775.txt,,,0.08730155302967306,0.1088856629572041,0.0980936079934386,0.19822729036433712,0.1100179225183297,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_2_stat_2_pop_beta_1.0.txt,,,0.08165037726185434,0.09773755950606078,0.08969396838395755,0.16459570226130785,0.08967817197774765,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_2_const_1_pop_theta_0.0001.txt,0.00020619504024999997,15346.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_const_1_pop_theta_0.000325.txt,0.0006512356550499999,48432.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_const_1_pop_theta_0.00055.txt,0.00114203941605,83333.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_const_1_pop_theta_0.0007750000000000001.txt,0.0016273532513999998,118397.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_const_1_pop_theta_0.001.txt,0.0019803388857,147347.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_exp_growth_1_pop_theta_0.0001.txt,0.00013499648569999996,162036.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_exp_growth_1_pop_theta_0.000325.txt,0.0004374380768,521097.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_exp_growth_1_pop_theta_0.00055.txt,0.0007417398027000002,866253.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010383237019999999,1189508.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_exp_growth_1_pop_theta_0.001.txt,0.00133969301975,1518086.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_2_const_2_pop_t_div_0.0.txt,,,0.0020533916447499144,0.002054445071,0.0020539183578749997,0.0005127546435557958,0.00025644306798553845,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_const_2_pop_t_div_0.25.txt,,,0.002163764065499974,0.0023591273724999995,0.0022614457189999997,0.08281168252182863,0.04319433921377525,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_const_2_pop_t_div_0.5.txt,,,0.002068267079249943,0.0025954607059999997,0.002331863892625,0.2031214055875816,0.11304125176805399,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_const_2_pop_t_div_0.75.txt,,,0.002114284802499939,0.002879470173,0.00249687748775,0.2657382520142052,0.15322845719387895,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_2_const_2_pop_t_div_1.0.txt,,,0.0020854230562499495,0.0030617045579999997,0.002573563807125,0.31886861820128964,0.1896750138945909,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_stat_1_pop_alpha_0.1.txt,0.10389686127427075,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.15455951595542833,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_stat_1_pop_alpha_0.25.txt,0.1904138259216474,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_stat_1_pop_alpha_0.32500000000000007.txt,0.21586915809706955,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_stat_1_pop_alpha_0.4.txt,0.23394890667344392,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_stat_2_pop_beta_0.1.txt,,,0.06333202228390233,0.10842302049301569,0.08587752138845901,0.41588029925820036,0.26253085487381733,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_3_stat_2_pop_beta_0.325.txt,,,0.07356596221015939,0.10179467644704808,0.08768031932860376,0.2773103193817096,0.16097520203533153,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_3_stat_2_pop_beta_0.55.txt,,,0.07701529158207518,0.10039849235090828,0.0887068919664917,0.23290390344812342,0.13180036100050635,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_3_stat_2_pop_beta_0.775.txt,,,0.08512692092410895,0.10626394133794562,0.09569543113102735,0.19891056314781053,0.11043902600164755,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_3_stat_2_pop_beta_1.0.txt,,,0.09513909152351263,0.11281438939129665,0.10397674045740457,0.15667591663752445,0.08499640299372914,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_3_const_1_pop_theta_0.0001.txt,0.00020681588,14959.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_const_1_pop_theta_0.000325.txt,0.00065640025185,49128.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_const_1_pop_theta_0.00055.txt,0.00109957667615,83011.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_const_1_pop_theta_0.0007750000000000001.txt,0.00147116889335,113478.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_const_1_pop_theta_0.001.txt,0.00206824833775,151875.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_exp_growth_1_pop_theta_0.0001.txt,0.00013732231945,163421.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_exp_growth_1_pop_theta_0.000325.txt,0.0004467343881499999,517780.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_exp_growth_1_pop_theta_0.00055.txt,0.0007391286442000003,863847.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010416100127499997,1197297.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_exp_growth_1_pop_theta_0.001.txt,0.0013312649291499995,1513896.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_3_const_2_pop_t_div_0.0.txt,,,0.0018930047179999332,0.0018939549975,0.00189347985775,0.0005017434423315807,0.00025093467359688294,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_const_2_pop_t_div_0.25.txt,,,0.0019212035372499214,0.002223082022,0.002072142779625,0.13579277856715916,0.07284210521554613,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_const_2_pop_t_div_0.5.txt,,,0.0020599448157499495,0.0025695252394999993,0.0023147350276250004,0.19831695595611598,0.1100731655391566,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_const_2_pop_t_div_0.75.txt,,,0.0020454221767499184,0.002880199869,0.002462811022875,0.2898332512388853,0.16947660305573772,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_3_const_2_pop_t_div_1.0.txt,,,0.001975299562999919,0.0028564931399999998,0.0024158963515,0.30848790240752366,0.18237404441068833,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_stat_1_pop_alpha_0.1.txt,0.10427814217969941,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.15454943201200547,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_stat_1_pop_alpha_0.25.txt,0.19066954935762437,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_stat_1_pop_alpha_0.32500000000000007.txt,0.21578306677047618,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_stat_1_pop_alpha_0.4.txt,0.2338252870709823,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_stat_2_pop_beta_0.1.txt,,,0.059536873164818066,0.09421207800778289,0.07687447558630049,0.36805477149225274,0.22553132609039994,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_4_stat_2_pop_beta_0.325.txt,,,0.07447092824153094,0.10581223617966595,0.09014158221059844,0.2961973876529594,0.17384489582683424,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_4_stat_2_pop_beta_0.55.txt,,,0.08003233675703048,0.10004977490541514,0.0900410558312228,0.20007479444415252,0.11115728243961437,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_4_stat_2_pop_beta_0.775.txt,,,0.09201690770138449,0.1143186831064898,0.10316779540393711,0.195084257437875,0.10808496642671384,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_4_stat_2_pop_beta_1.0.txt,,,0.08777266239184915,0.10629726118733267,0.09703496178959091,0.17427164715783922,0.09545321837531077,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_4_const_1_pop_theta_0.0001.txt,0.00021220897135,15381.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_const_1_pop_theta_0.000325.txt,0.0006339478207,47598.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_const_1_pop_theta_0.00055.txt,0.0010216616461000002,79816.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_const_1_pop_theta_0.0007750000000000001.txt,0.00148256769775,115335.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_const_1_pop_theta_0.001.txt,0.0019880467151500002,150692.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_exp_growth_1_pop_theta_0.0001.txt,0.00013300760225,162886.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_exp_growth_1_pop_theta_0.000325.txt,0.0004347037491,520226.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_exp_growth_1_pop_theta_0.00055.txt,0.0007421920040000002,864449.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010326115523499998,1196072.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_exp_growth_1_pop_theta_0.001.txt,0.0013346139392999999,1520611.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_4_const_2_pop_t_div_0.0.txt,,,0.002148439119999912,0.0021496715565000003,0.00214905533825,0.0005733138610694209,0.00028673912631289373,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_const_2_pop_t_div_0.25.txt,,,0.001967970385749916,0.0021843248615,0.002076147623625,0.09904867154307398,0.052104790933028375,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_const_2_pop_t_div_0.5.txt,,,0.0020145592054999235,0.0025123960875,0.0022634776465,0.19815222785809106,0.10997168069451779,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_const_2_pop_t_div_0.75.txt,,,0.002106474119749943,0.0028193775064999996,0.002462925813125,0.2528584359868363,0.14472693065926545,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_4_const_2_pop_t_div_1.0.txt,,,0.0019244919347499222,0.002865719089,0.002395105511875,0.328443620961649,0.19648970569010954,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_stat_1_pop_alpha_0.1.txt,0.10413189950656619,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.15444349172217806,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_stat_1_pop_alpha_0.25.txt,0.19033736642337298,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_stat_1_pop_alpha_0.32500000000000007.txt,0.215886999764529,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_stat_1_pop_alpha_0.4.txt,0.2342148126908647,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_stat_2_pop_beta_0.1.txt,,,0.06982300296739155,0.1154689660488494,0.09264598450812049,0.3953093601110728,0.24634614939764052,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_5_stat_2_pop_beta_0.325.txt,,,0.06667449483488656,0.09703154100418279,0.08185301791953468,0.31285750854959227,0.18543632807246416,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_5_stat_2_pop_beta_0.55.txt,,,0.08172495135084282,0.10773883767309934,0.0947318945119711,0.24145319259140083,0.13730268172230653,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_5_stat_2_pop_beta_0.775.txt,,,0.07808650267649467,0.094533442131665,0.08630997240407981,0.17398011840363578,0.09527832646133977,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_5_stat_2_pop_beta_1.0.txt,,,0.09338946044932256,0.11577272826590312,0.10458109435761288,0.19333800068329898,0.10701392997496052,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_5_const_1_pop_theta_0.0001.txt,0.0002084945432,14847.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_const_1_pop_theta_0.000325.txt,0.0006360817235999999,48258.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_const_1_pop_theta_0.00055.txt,0.0010854871249,82245.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_const_1_pop_theta_0.0007750000000000001.txt,0.0015217310473,114563.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_const_1_pop_theta_0.001.txt,0.0019925984987000005,149103.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_exp_growth_1_pop_theta_0.0001.txt,0.0001381368152,163139.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_exp_growth_1_pop_theta_0.000325.txt,0.0004372719813500001,518222.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_exp_growth_1_pop_theta_0.00055.txt,0.0007333175166000002,865106.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010434785632000003,1193469.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_exp_growth_1_pop_theta_0.001.txt,0.0013512229691499998,1513665.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_5_const_2_pop_t_div_0.0.txt,,,0.0017021919149999075,0.0017030053349999998,0.0017025986250000002,0.0004776379635312942,0.00023887602992318693,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_const_2_pop_t_div_0.25.txt,,,0.0019026825882499355,0.0023153082769999996,0.002108995432625,0.17821630616062634,0.09782517362698757,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_const_2_pop_t_div_0.5.txt,,,0.0019080999957499392,0.0023547088299999998,0.002131404412875,0.18966626725142088,0.10476867542178493,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_const_2_pop_t_div_0.75.txt,,,0.0018897896689999433,0.0024560029084999997,0.0021728962887499997,0.23054257694094926,0.1302899826447395,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_5_const_2_pop_t_div_1.0.txt,,,0.0017845164914999522,0.002896971604,0.0023407440477499998,0.3840062191027427,0.23762852533352027,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_6_stat_1_pop_alpha_0.1.txt,0.10437902859685753,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.1546960410985954,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_6_stat_1_pop_alpha_0.25.txt,0.19057911412859496,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_6_stat_1_pop_alpha_0.32500000000000007.txt,0.21589915288156913,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_6_stat_1_pop_alpha_0.4.txt,0.2337162958603487,,,,,,,1000.0,10.0,1e-05,1000000.0
1000_10_1e-05_6_stat_2_pop_beta_0.1.txt,,,0.0640651425360446,0.10365303791038376,0.08385909022321417,0.38192701509208077,0.23603818780388025,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_6_stat_2_pop_beta_0.325.txt,,,0.06873325922185552,0.09639468126695785,0.08256397024440666,0.2869600446988988,0.16751509140862936,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_6_stat_2_pop_beta_0.55.txt,,,0.08249118104284947,0.10910811473057197,0.09579964788671069,0.24395008339617535,0.13891978871988495,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_6_stat_2_pop_beta_0.775.txt,,,0.0894058548425499,0.11336759132640441,0.10138672308447713,0.21136319651411337,0.11816999186318086,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_6_stat_2_pop_beta_1.0.txt,,,0.08211392940173345,0.0978061134815085,0.08996002144162096,0.16044175073720576,0.08721754301691874,1000.0,10.0,1e-05,1000.0
1000_10_1e-05_6_const_1_pop_theta_0.0001.txt,0.00019938600055,14977.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_const_1_pop_theta_0.000325.txt,0.0006502768673499999,48821.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_const_1_pop_theta_0.00055.txt,0.0011022686788499999,83909.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_const_1_pop_theta_0.0007750000000000001.txt,0.0015433102664999998,114590.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_const_1_pop_theta_0.001.txt,0.0020502140793,149023.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_exp_growth_1_pop_theta_0.0001.txt,0.00013526839315000002,163032.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_exp_growth_1_pop_theta_0.000325.txt,0.00043463953445000016,520647.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_exp_growth_1_pop_theta_0.00055.txt,0.0007485791852499999,865361.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.00103919760075,1193646.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_exp_growth_1_pop_theta_0.001.txt,0.00134536915275,1509679.0,,,,,,1000.0,10.0,1e-05,10000000.0
1000_10_1e-05_6_const_2_pop_t_div_0.0.txt,,,0.0014764155142499903,0.0014770822375,0.001476748875875,0.0004513785577288525,0.00022574022601662235,1000.0,10.0,1e-05,1000000.0
